ID,sire,dam
a37261,a34450,a35883
a37262,a35077,a36719
a37263,a34793,a36834
a37264,a34678,a36582
a37265,a35364,a36037
a37266,a34232,a35878
a37267,a35243,a35759
a37268,a34842,a36262
a37269,a35003,a36090
a37270,a34315,a36882
a37271,a34938,a36438
a37272,a35574,a36414
a37273,a35564,a35995
a37274,a34917,a36014
a37275,a34284,a36445
a37276,a35223,a36120
a37277,a34577,a36931
a37278,a35410,a36779
a37279,a34969,a35660
a37280,a34855,a36572
a37281,a34330,a36683
a37282,a34907,a35889
a37283,a34232,a36589
a37284,a34256,a35969
a37285,a34827,a36649
a37286,a35275,a36213
a37287,a35320,a36462
a37288,a34916,a35801
a37289,a34816,a36024
a37290,a34355,a35712
a37291,a34565,a36972
a37292,a34901,a36642
a37293,a34647,a36568
a37294,a34956,a35974
a37295,a34767,a35919
a37296,a34976,a36594
a37297,a34273,a36650
a37298,a35353,a35843
a37299,a34631,a36432
a37300,a35513,a36781
a37301,a34591,a36302
a37302,a35133,a36620
a37303,a35039,a35634
a37304,a34373,a36401
a37305,a34293,a36917
a37306,a34869,a36829
a37307,a35028,a35674
a37308,a34841,a35878
a37309,a35491,a36238
a37310,a35393,a36424
a37311,a34452,a35609
a37312,a34608,a36975
a37313,a34340,a36755
a37314,a34554,a36360
a37315,a34359,a36259
a37316,a34962,a36931
a37317,a35044,a36755
a37318,a34300,a35857
a37319,a34951,a36132
a37320,a35251,a35926
a37321,a35487,a36793
a37322,a34648,a35742
a37323,a34675,a36635
a37324,a34870,a36311
a37325,a35458,a35911
a37326,a34450,a35682
a37327,a35074,a36825
a37328,a34704,a36084
a37329,a34996,a35973
a37330,a34871,a35729
a37331,a34791,a35677
a37332,a35571,a35641
a37333,a34612,a35990
a37334,a35118,a36243
a37335,a35002,a36800
a37336,a34638,a36944
a37337,a34748,a36292
a37338,a34811,a35927
a37339,a35556,a36295
a37340,a34698,a36462
a37341,a34818,a36745
a37342,a34537,a35895
a37343,a34649,a36031
a37344,a34258,a36059
a37345,a35493,a36460
a37346,a35159,a36273
a37347,a34448,a36740
a37348,a34535,a36692
a37349,a35154,a35754
a37350,a34880,a36902
a37351,a34315,a36268
a37352,a34745,a36630
a37353,a34762,a36970
a37354,a35287,a36773
a37355,a34249,a36196
a37356,a35396,a35662
a37357,a35017,a36056
a37358,a35225,a35940
a37359,a34284,a36688
a37360,a34748,a36578
a37361,a34213,a36611
a37362,a34715,a36992
a37363,a34682,a36695
a37364,a34247,a36276
a37365,a34394,a36310
a37366,a35154,a36645
a37367,a35382,a36586
a37368,a34497,a35801
a37369,a34592,a36760
a37370,a35134,a35881
a37371,a35105,a35816
a37372,a34493,a36599
a37373,a34300,a35820
a37374,a35598,a36717
a37375,a34434,a36835
a37376,a35436,a36933
a37377,a34918,a36226
a37378,a34945,a35647
a37379,a35104,a36811
a37380,a35409,a36273
a37381,a35363,a36552
a37382,a35460,a35688
a37383,a34414,a36844
a37384,a35210,a36922
a37385,a34526,a36925
a37386,a34919,a35611
a37387,a34854,a35608
a37388,a35552,a36587
a37389,a34691,a36457
a37390,a34241,a35922
a37391,a34351,a36663
a37392,a35594,a35946
a37393,a35054,a36476
a37394,a35454,a36062
a37395,a34364,a36535
a37396,a35005,a36795
a37397,a35058,a36878
a37398,a34681,a35819
a37399,a35584,a35769
a37400,a35437,a36097
a37401,a35449,a35951
a37402,a34561,a36434
a37403,a35018,a36257
a37404,a35380,a35934
a37405,a35004,a35924
a37406,a34763,a36911
a37407,a35409,a36350
a37408,a34324,a35875
a37409,a34758,a36298
a37410,a34358,a36175
a37411,a35517,a36842
a37412,a35034,a36897
a37413,a34374,a36327
a37414,a34334,a36126
a37415,a34612,a36434
a37416,a34331,a36554
a37417,a35343,a36864
a37418,a34663,a36082
a37419,a34273,a35685
a37420,a34481,a36522
a37421,a35273,a36189
a37422,a35565,a36779
a37423,a35066,a36225
a37424,a35196,a36195
a37425,a35135,a36280
a37426,a34816,a35921
a37427,a35097,a36694
a37428,a34452,a35764
a37429,a34997,a36214
a37430,a34510,a35895
a37431,a34365,a36039
a37432,a34751,a35873
a37433,a34564,a36315
a37434,a35071,a36067
a37435,a34464,a36386
a37436,a34974,a35631
a37437,a35036,a36827
a37438,a35080,a36378
a37439,a34382,a36454
a37440,a34695,a36103
a37441,a34933,a35662
a37442,a34789,a36202
a37443,a34331,a36365
a37444,a34969,a36702
a37445,a34865,a35939
a37446,a34668,a35983
a37447,a34317,a36000
a37448,a34258,a36665
a37449,a34589,a36983
a37450,a35129,a36746
a37451,a34483,a36361
a37452,a35521,a36158
a37453,a35509,a36399
a37454,a35365,a36903
a37455,a35148,a35923
a37456,a35367,a35630
a37457,a34636,a36185
a37458,a35300,a35864
a37459,a35163,a35994
a37460,a34219,a35848
a37461,a35592,a36745
a37462,a34401,a36718
a37463,a35211,a36899
a37464,a34470,a36084
a37465,a34842,a36189
a37466,a34620,a36151
a37467,a35334,a35726
a37468,a34453,a35931
a37469,a34846,a36984
a37470,a35007,a35958
a37471,a35374,a36547
a37472,a35014,a36369
a37473,a34481,a36351
a37474,a35227,a35863
a37475,a34884,a36422
a37476,a34383,a35716
a37477,a35216,a36880
a37478,a35004,a36998
a37479,a34229,a35704
a37480,a35594,a35633
a37481,a35287,a36844
a37482,a35207,a36748
a37483,a34260,a36227
a37484,a34762,a35884
a37485,a34222,a36766
a37486,a35391,a35912
a37487,a35406,a35898
a37488,a34338,a36428
a37489,a35070,a36226
a37490,a34247,a36776
a37491,a34776,a35638
a37492,a34722,a36212
a37493,a34692,a36329
a37494,a35085,a36300
a37495,a35545,a36985
a37496,a35239,a36389
a37497,a34573,a36865
a37498,a35478,a36616
a37499,a35133,a36527
a37500,a34415,a35877
a37501,a34862,a36339
a37502,a34672,a35816
a37503,a34807,a36640
a37504,a35498,a36296
a37505,a34531,a35917
a37506,a34808,a36894
a37507,a35579,a36450
a37508,a34392,a36724
a37509,a35001,a36002
a37510,a35381,a36266
a37511,a34286,a36512
a37512,a34730,a36146
a37513,a34396,a36135
a37514,a35505,a36910
a37515,a35287,a35681
a37516,a34961,a36602
a37517,a35118,a36662
a37518,a34366,a36010
a37519,a34441,a36907
a37520,a34880,a36177
a37521,a35508,a35652
a37522,a34471,a36266
a37523,a34702,a36580
a37524,a34848,a36006
a37525,a34906,a36424
a37526,a35523,a36859
a37527,a34866,a35866
a37528,a35292,a36010
a37529,a34741,a36133
a37530,a34620,a35712
a37531,a35356,a36057
a37532,a35027,a36635
a37533,a34262,a36663
a37534,a35071,a36738
a37535,a35172,a35881
a37536,a34343,a36071
a37537,a35181,a35779
a37538,a35070,a36046
a37539,a35461,a36666
a37540,a35385,a36355
a37541,a35054,a36181
a37542,a34725,a36259
a37543,a34303,a35933
a37544,a35578,a35631
a37545,a34822,a35740
a37546,a35341,a35952
a37547,a34685,a35647
a37548,a35172,a36289
a37549,a34479,a36420
a37550,a35430,a36387
a37551,a34583,a36861
a37552,a34710,a36088
a37553,a34763,a36391
a37554,a34912,a36317
a37555,a34824,a36366
a37556,a35498,a36327
a37557,a34271,a36319
a37558,a34911,a36057
a37559,a35497,a36348
a37560,a35241,a36211
a37561,a34293,a35846
a37562,a34514,a36523
a37563,a35539,a35871
a37564,a35028,a36564
a37565,a34302,a35735
a37566,a34254,a35916
a37567,a35375,a35685
a37568,a35581,a35803
a37569,a34239,a35907
a37570,a35566,a36983
a37571,a35091,a36884
a37572,a35321,a36818
a37573,a34258,a35871
a37574,a34285,a36829
a37575,a34965,a36296
a37576,a34687,a36299
a37577,a34517,a35813
a37578,a34395,a35740
a37579,a34335,a36697
a37580,a35529,a35971
a37581,a35015,a36279
a37582,a34495,a36574
a37583,a35306,a36129
a37584,a35269,a36020
a37585,a34838,a35773
a37586,a35435,a36881
a37587,a35263,a36976
a37588,a34665,a36273
a37589,a34421,a36247
a37590,a34787,a36404
a37591,a34323,a36319
a37592,a35241,a36992
a37593,a35043,a36088
a37594,a34902,a36866
a37595,a34617,a35699
a37596,a34541,a35783
a37597,a35558,a36315
a37598,a35079,a36157
a37599,a34669,a36583
a37600,a34258,a35982
a37601,a34801,a35890
a37602,a34485,a36852
a37603,a34254,a36502
a37604,a35022,a36263
a37605,a35343,a36179
a37606,a34718,a36977
a37607,a34955,a36590
a37608,a35090,a36100
a37609,a34832,a36019
a37610,a35336,a36588
a37611,a35232,a36176
a37612,a34467,a36513
a37613,a34826,a35688
a37614,a34655,a36486
a37615,a35143,a36329
a37616,a35352,a35996
a37617,a35381,a35896
a37618,a34929,a36642
a37619,a34783,a36771
a37620,a35484,a36144
a37621,a34393,a36619
a37622,a35491,a36068
a37623,a35414,a36222
a37624,a34661,a36124
a37625,a34473,a36135
a37626,a35059,a36120
a37627,a34685,a36895
a37628,a34521,a36146
a37629,a34454,a36580
a37630,a35000,a36557
a37631,a35057,a36013
a37632,a34328,a36002
a37633,a34846,a36579
a37634,a35485,a36271
a37635,a35573,a36706
a37636,a35178,a35898
a37637,a34516,a36625
a37638,a34372,a35852
a37639,a35274,a36386
a37640,a35509,a35985
a37641,a34988,a36976
a37642,a34727,a35981
a37643,a35457,a36583
a37644,a35108,a35782
a37645,a35563,a35747
a37646,a35354,a36915
a37647,a34568,a36199
a37648,a34617,a35912
a37649,a34549,a36984
a37650,a34308,a36933
a37651,a34261,a36972
a37652,a34588,a36525
a37653,a35327,a36656
a37654,a34380,a35674
a37655,a34494,a36515
a37656,a34362,a36391
a37657,a34226,a35934
a37658,a34427,a36454
a37659,a34493,a36830
a37660,a34265,a36853
a37661,a35383,a35751
a37662,a35583,a35820
a37663,a35153,a36156
a37664,a34716,a36085
a37665,a35552,a36566
a37666,a34853,a36351
a37667,a35565,a36712
a37668,a35266,a36842
a37669,a35161,a36642
a37670,a34456,a36847
a37671,a35587,a35820
a37672,a35585,a35971
a37673,a35222,a36807
a37674,a34821,a36790
a37675,a34225,a36480
a37676,a34602,a36915
a37677,a34506,a35980
a37678,a34554,a36841
a37679,a34931,a36257
a37680,a34402,a35785
a37681,a34906,a36006
a37682,a34862,a35974
a37683,a35306,a36441
a37684,a35019,a36999
a37685,a35166,a36963
a37686,a34941,a36417
a37687,a34790,a36027
a37688,a34625,a36004
a37689,a35117,a35742
a37690,a34528,a36230
a37691,a35008,a36783
a37692,a34383,a35657
a37693,a35493,a36344
a37694,a35404,a36300
a37695,a35043,a36802
a37696,a34279,a35950
a37697,a35259,a35807
a37698,a34805,a36899
a37699,a34448,a35764
a37700,a35071,a35916
a37701,a34940,a36740
a37702,a34885,a36012
a37703,a35203,a36864
a37704,a34403,a36921
a37705,a35548,a36892
a37706,a35025,a36678
a37707,a35264,a36175
a37708,a34556,a36582
a37709,a35035,a35924
a37710,a35592,a36382
a37711,a35571,a36128
a37712,a34913,a36683
a37713,a34886,a35610
a37714,a35063,a35603
a37715,a34749,a36689
a37716,a35348,a35787
a37717,a35575,a35832
a37718,a35109,a35830
a37719,a34325,a36593
a37720,a35203,a35661
a37721,a34685,a36019
a37722,a35368,a36983
a37723,a34209,a36429
a37724,a34659,a35812
a37725,a34256,a35667
a37726,a34335,a36631
a37727,a34351,a36910
a37728,a34282,a36310
a37729,a34599,a36894
a37730,a35097,a36017
a37731,a35126,a36325
a37732,a35554,a36225
a37733,a34509,a36091
a37734,a35568,a36716
a37735,a35504,a36128
a37736,a34641,a35678
a37737,a34497,a36389
a37738,a35399,a36974
a37739,a34562,a35999
a37740,a35550,a35704
a37741,a34234,a36014
a37742,a34423,a36245
a37743,a35358,a36351
a37744,a35205,a36504
a37745,a35384,a36459
a37746,a34745,a36200
a37747,a35093,a36076
a37748,a34266,a36244
a37749,a35178,a36241
a37750,a35249,a36660
a37751,a35379,a35604
a37752,a34800,a36807
a37753,a35220,a36651
a37754,a35427,a36695
a37755,a34730,a36861
a37756,a35178,a36628
a37757,a34787,a35727
a37758,a35004,a36051
a37759,a34617,a36903
a37760,a35001,a35957
a37761,a34494,a36332
a37762,a35106,a36095
a37763,a35324,a36260
a37764,a35567,a36487
a37765,a34654,a36312
a37766,a35233,a36399
a37767,a34463,a36214
a37768,a35028,a36919
a37769,a34958,a36995
a37770,a34388,a36099
a37771,a35475,a35861
a37772,a34287,a36411
a37773,a34983,a36979
a37774,a34785,a36377
a37775,a35291,a36179
a37776,a34435,a36237
a37777,a35172,a35722
a37778,a35113,a36934
a37779,a34557,a35782
a37780,a34629,a36247
a37781,a34729,a36472
a37782,a34814,a36719
a37783,a35433,a36095
a37784,a34601,a35795
a37785,a35519,a36878
a37786,a34968,a35640
a37787,a34227,a35836
a37788,a34390,a36237
a37789,a34708,a36987
a37790,a34277,a36345
a37791,a34291,a36852
a37792,a35570,a36250
a37793,a35146,a36476
a37794,a35302,a36403
a37795,a34879,a35659
a37796,a34833,a36746
a37797,a34209,a36832
a37798,a35263,a35907
a37799,a35568,a36140
a37800,a35561,a36502
a37801,a34495,a36501
a37802,a34472,a36374
a37803,a34673,a36276
a37804,a34338,a36905
a37805,a35276,a36106
a37806,a34688,a36139
a37807,a35134,a36474
a37808,a35145,a36845
a37809,a34257,a35848
a37810,a35391,a35841
a37811,a34480,a35938
a37812,a35002,a36932
a37813,a34639,a36434
a37814,a35238,a35795
a37815,a34670,a36440
a37816,a35324,a35885
a37817,a34410,a36002
a37818,a34340,a36578
a37819,a34791,a35792
a37820,a34304,a35892
a37821,a34723,a36348
a37822,a35101,a36944
a37823,a34465,a36806
a37824,a34330,a35629
a37825,a35359,a36501
a37826,a34460,a35974
a37827,a34846,a36533
a37828,a35511,a36163
a37829,a34775,a36666
a37830,a35076,a36399
a37831,a35156,a35910
a37832,a34613,a35680
a37833,a34251,a36167
a37834,a34904,a36783
a37835,a34442,a36243
a37836,a34960,a36952
a37837,a35419,a36483
a37838,a35312,a36668
a37839,a35438,a36950
a37840,a34680,a36519
a37841,a34891,a36951
a37842,a34787,a35948
a37843,a34740,a36266
a37844,a34875,a35624
a37845,a34489,a36580
a37846,a34633,a36302
a37847,a34572,a35935
a37848,a34459,a36319
a37849,a35346,a35627
a37850,a35429,a36163
a37851,a35060,a36476
a37852,a34992,a35613
a37853,a35019,a36343
a37854,a34604,a35652
a37855,a34912,a36830
a37856,a35454,a35983
a37857,a35188,a36086
a37858,a34870,a35657
a37859,a34857,a35946
a37860,a34809,a36574
a37861,a35576,a36366
a37862,a34494,a36866
a37863,a35126,a36534
a37864,a34346,a36462
a37865,a34277,a35904
a37866,a34543,a36085
a37867,a34203,a36618
a37868,a34968,a36484
a37869,a34350,a35692
a37870,a35120,a36843
a37871,a34835,a35918
a37872,a35277,a35775
a37873,a35419,a36811
a37874,a35393,a36844
a37875,a35198,a35714
a37876,a34454,a36621
a37877,a34537,a36958
a37878,a34982,a36051
a37879,a34779,a36876
a37880,a34636,a36013
a37881,a35448,a36869
a37882,a34398,a36111
a37883,a34962,a36767
a37884,a35061,a36084
a37885,a34490,a36666
a37886,a34788,a36977
a37887,a34337,a36133
a37888,a35233,a35681
a37889,a34828,a35817
a37890,a34912,a35748
a37891,a35122,a36013
a37892,a34456,a36988
a37893,a35418,a36027
a37894,a35576,a35994
a37895,a34502,a36162
a37896,a35022,a36457
a37897,a34756,a36237
a37898,a34781,a36535
a37899,a34898,a36017
a37900,a34401,a35900
a37901,a34210,a36549
a37902,a35506,a35932
a37903,a34337,a36746
a37904,a35430,a36904
a37905,a34710,a36561
a37906,a34719,a36863
a37907,a34452,a36727
a37908,a35094,a36680
a37909,a34789,a35704
a37910,a35247,a36245
a37911,a35393,a36996
a37912,a35326,a36878
a37913,a34810,a36002
a37914,a35084,a36481
a37915,a35130,a35925
a37916,a34947,a36970
a37917,a34385,a35797
a37918,a34264,a36183
a37919,a35406,a36277
a37920,a35577,a36925
a37921,a35364,a36635
a37922,a34437,a36853
a37923,a34955,a36539
a37924,a34366,a36893
a37925,a34654,a36526
a37926,a35503,a36415
a37927,a35560,a36655
a37928,a35063,a36660
a37929,a34812,a36477
a37930,a34490,a36679
a37931,a34610,a36364
a37932,a34621,a36663
a37933,a34430,a36218
a37934,a34285,a36071
a37935,a35010,a36977
a37936,a34345,a36924
a37937,a35448,a36191
a37938,a35460,a35790
a37939,a35213,a36725
a37940,a34356,a35934
a37941,a35052,a35989
a37942,a34532,a36867
a37943,a34749,a36063
a37944,a35252,a36203
a37945,a34377,a36224
a37946,a35544,a36585
a37947,a34629,a36891
a37948,a35546,a35951
a37949,a35061,a36063
a37950,a34429,a36015
a37951,a35335,a36659
a37952,a35555,a36438
a37953,a34361,a36987
a37954,a34858,a36240
a37955,a34765,a36216
a37956,a35129,a36636
a37957,a35248,a35905
a37958,a35243,a36561
a37959,a34201,a36860
a37960,a34587,a36466
a37961,a34874,a36503
a37962,a34960,a36433
a37963,a35139,a36745
a37964,a34775,a35939
a37965,a34604,a36538
a37966,a34719,a36917
a37967,a34682,a36003
a37968,a35269,a35959
a37969,a34660,a35995
a37970,a34388,a35978
a37971,a35338,a36793
a37972,a34587,a36333
a37973,a34560,a36668
a37974,a34474,a36152
a37975,a34214,a35947
a37976,a34793,a36715
a37977,a34319,a36850
a37978,a35586,a36368
a37979,a34435,a36856
a37980,a34600,a36046
a37981,a35397,a35987
a37982,a34842,a36314
a37983,a34838,a35651
a37984,a34964,a35768
a37985,a34546,a35827
a37986,a34263,a36771
a37987,a35286,a36817
a37988,a34426,a35866
a37989,a34758,a36540
a37990,a35376,a36107
a37991,a35371,a36475
a37992,a35117,a36102
a37993,a34900,a35660
a37994,a34467,a36038
a37995,a35577,a36027
a37996,a35410,a36757
a37997,a35174,a36654
a37998,a35538,a36690
a37999,a34808,a36621
a38000,a35168,a36656
a38001,a35474,a36360
a38002,a35259,a35635
a38003,a34793,a36214
a38004,a35047,a35697
a38005,a34589,a36795
a38006,a34612,a35662
a38007,a35186,a36321
a38008,a35085,a35829
a38009,a35248,a36904
a38010,a35301,a36841
a38011,a34558,a35802
a38012,a35480,a36282
a38013,a35046,a36601
a38014,a35228,a36137
a38015,a34399,a36254
a38016,a34542,a36052
a38017,a35048,a36263
a38018,a34601,a36255
a38019,a35215,a36000
a38020,a35170,a35707
a38021,a34437,a36369
a38022,a35272,a36785
a38023,a34685,a35955
a38024,a35144,a36264
a38025,a35389,a36103
a38026,a34608,a36988
a38027,a35112,a36444
a38028,a34465,a36592
a38029,a34535,a36680
a38030,a35504,a36970
a38031,a35099,a36537
a38032,a35468,a35680
a38033,a35065,a35913
a38034,a34203,a36233
a38035,a34687,a35884
a38036,a34517,a36637
a38037,a35555,a36636
a38038,a34551,a36914
a38039,a34951,a35617
a38040,a35326,a36648
a38041,a35030,a36965
a38042,a34907,a36578
a38043,a35386,a36318
a38044,a34653,a35624
a38045,a34308,a36580
a38046,a35111,a36763
a38047,a34767,a35750
a38048,a34846,a36916
a38049,a34964,a35783
a38050,a34654,a36972
a38051,a34469,a36613
a38052,a35360,a36187
a38053,a35277,a36851
a38054,a35171,a36576
a38055,a34389,a36720
a38056,a35471,a36282
a38057,a35135,a36087
a38058,a34726,a36469
a38059,a35311,a36802
a38060,a34448,a36433
a38061,a35104,a35729
a38062,a34864,a36905
a38063,a35567,a35914
a38064,a34336,a36682
a38065,a34466,a36517
a38066,a34909,a35854
a38067,a34982,a36131
a38068,a34915,a36227
a38069,a35479,a36576
a38070,a34532,a36886
a38071,a35216,a36667
a38072,a34516,a36046
a38073,a34526,a36152
a38074,a34235,a36503
a38075,a35338,a36708
a38076,a35151,a36007
a38077,a34578,a35689
a38078,a34685,a36510
a38079,a34453,a35831
a38080,a34639,a36078
a38081,a34411,a35920
a38082,a34236,a36058
a38083,a34924,a36132
a38084,a34691,a35961
a38085,a35123,a36851
a38086,a34209,a36774
a38087,a35056,a36673
a38088,a34651,a35844
a38089,a34646,a36188
a38090,a34892,a35967
a38091,a35202,a35860
a38092,a34419,a36427
a38093,a34595,a36319
a38094,a34437,a36869
a38095,a35047,a36014
a38096,a35587,a35908
a38097,a34415,a36292
a38098,a34940,a35940
a38099,a34990,a36832
a38100,a35125,a36291
a38101,a34382,a36401
a38102,a34291,a36084
a38103,a35388,a36922
a38104,a34567,a36833
a38105,a35267,a35915
a38106,a35485,a36902
a38107,a34810,a35819
a38108,a34532,a36325
a38109,a34270,a36836
a38110,a34792,a36614
a38111,a35106,a36553
a38112,a34998,a35638
a38113,a34211,a36742
a38114,a35542,a35852
a38115,a34939,a36681
a38116,a34754,a36253
a38117,a34824,a36498
a38118,a34858,a36159
a38119,a35382,a36819
a38120,a34705,a36651
a38121,a35527,a36311
a38122,a34260,a36752
a38123,a35413,a36737
a38124,a34776,a35683
a38125,a34835,a36328
a38126,a35539,a35930
a38127,a35576,a36487
a38128,a34385,a36336
a38129,a35390,a36831
a38130,a35021,a35962
a38131,a34646,a36013
a38132,a34434,a35612
a38133,a34960,a36512
a38134,a35596,a36822
a38135,a34746,a36204
a38136,a34673,a36317
a38137,a34351,a36490
a38138,a35405,a36072
a38139,a34942,a36644
a38140,a34605,a36469
a38141,a34424,a36711
a38142,a34902,a36928
a38143,a35389,a36707
a38144,a34832,a36801
a38145,a34541,a36619
a38146,a34531,a35994
a38147,a35389,a36574
a38148,a34394,a36842
a38149,a35106,a36006
a38150,a34374,a35664
a38151,a35010,a36219
a38152,a35266,a36049
a38153,a35033,a35682
a38154,a34783,a36293
a38155,a35395,a35860
a38156,a34412,a36368
a38157,a34227,a36278
a38158,a35592,a35760
a38159,a35483,a35643
a38160,a35151,a35742
a38161,a34735,a36405
a38162,a34985,a36866
a38163,a35248,a36061
a38164,a34241,a36712
a38165,a34616,a36780
a38166,a35589,a36600
a38167,a34676,a36833
a38168,a34562,a36662
a38169,a34567,a35692
a38170,a34326,a36893
a38171,a34589,a36451
a38172,a34526,a36518
a38173,a34588,a36878
a38174,a35400,a36748
a38175,a35241,a35687
a38176,a34616,a36810
a38177,a34564,a35783
a38178,a34868,a36462
a38179,a35088,a36507
a38180,a35371,a36129
a38181,a34380,a36079
a38182,a35099,a35965
a38183,a34803,a36126
a38184,a34783,a36948
a38185,a34246,a36717
a38186,a35398,a36954
a38187,a35255,a36898
a38188,a34298,a37000
a38189,a35376,a35934
a38190,a34659,a36299
a38191,a34773,a35729
a38192,a35494,a36399
a38193,a35518,a36679
a38194,a34653,a36152
a38195,a35522,a36191
a38196,a35537,a36790
a38197,a35186,a36782
a38198,a34775,a36788
a38199,a34566,a36759
a38200,a35207,a36758
a38201,a35593,a36646
a38202,a35507,a36491
a38203,a34423,a36303
a38204,a34979,a35954
a38205,a35505,a36638
a38206,a34713,a36358
a38207,a35051,a36666
a38208,a34662,a36149
a38209,a34919,a36633
a38210,a34585,a36823
a38211,a35227,a35704
a38212,a34395,a36167
a38213,a34255,a36761
a38214,a34591,a35643
a38215,a34294,a36996
a38216,a34442,a35682
a38217,a34944,a35923
a38218,a34401,a36920
a38219,a35089,a36013
a38220,a34625,a35908
a38221,a35542,a36571
a38222,a35114,a36543
a38223,a34368,a36990
a38224,a34440,a36727
a38225,a35588,a36996
a38226,a35309,a35799
a38227,a34407,a36989
a38228,a35374,a36094
a38229,a35479,a36920
a38230,a34738,a36935
a38231,a35426,a36373
a38232,a35539,a36354
a38233,a34495,a35688
a38234,a34626,a36710
a38235,a34471,a36602
a38236,a34724,a36783
a38237,a35545,a36076
a38238,a34383,a36447
